intron_id,sa.eff
Zm00001d001839,0.00234967789469971
Zm00001d001841,0.0135589276076172
Zm00001d001843,0.0166443202415407
Zm00001d001844,0.00275020824393664
Zm00001d001845,0.00188720858472308
Zm00001d001846,0.0245894700368578
Zm00001d001847,0.0400262979140721
Zm00001d001848,0.056277670753495
Zm00001d001849,0.0246858206133287
Zm00001d001850,0.00496463353283155
Zm00001d001855,0.00940572199863818
Zm00001d001856,0.174315157871988
Zm00001d001857,0.0456583039733186
Zm00001d001858,0.0032610748148282
Zm00001d001859,0.065951702558812
Zm00001d001860,0.0235227823794323
Zm00001d001861,0.00866110352260825
Zm00001d001862,0.224019043735874
Zm00001d001864,0.00989519366293112
Zm00001d001865,0.00163407679110628
Zm00001d001866,0.00842058499526453
Zm00001d001868,0.0531646687652886
Zm00001d001869,0.00710661816633133
Zm00001d001870,0.0144234112460359
Zm00001d001871,0.0225745838962622
Zm00001d001877,0.0148559652961183
Zm00001d001879,0.000560865200406271
Zm00001d001880,0.00633968174709987
Zm00001d001881,0.0341434431801795
Zm00001d001882,0.170810699164062
Zm00001d001884,0.0180712995606838
Zm00001d001895,0.0751469734661881
Zm00001d001896,0.0129354135416724
Zm00001d001897,0.0130610721277964
Zm00001d001898,0.0323225995824135
Zm00001d001899,0.021670450217775
Zm00001d001900,0.0491339501999033
Zm00001d001901,0.0264312834160316
Zm00001d001902,0.00236982149274147
Zm00001d001903,0.0131228936147304
Zm00001d001905,0.0059901862299239
Zm00001d001907,0.0419401720697832
Zm00001d001908,0.0238545800875177
Zm00001d001909,0.0770009219568136
Zm00001d001910,0.0069905192926982
Zm00001d001914,0.00566068865749269
Zm00001d001915,0.0484698486817749
Zm00001d001917,0.0281519983810667
Zm00001d001923,0.0367071678477839
Zm00001d001924,0.00230431432424783
Zm00001d001927,0.00767003568202598
Zm00001d001928,0.0594821668649944
Zm00001d001929,0.0681576418762575
Zm00001d001932,0.0484454604600403
Zm00001d001933,0.040097730489454
Zm00001d001935,0.0282071951070398
Zm00001d001937,0.0467932300350813
Zm00001d001939,0.0112581428121655
Zm00001d001940,0.0273611431175968
Zm00001d001941,0.00777955504160533
Zm00001d001946,0.0404241465368277
Zm00001d001947,0.0450109575552842
Zm00001d001949,0.0056809152557481
Zm00001d001951,0.0542995134823347
Zm00001d001952,0.0198238071809239
Zm00001d001953,0.0362096999017517
Zm00001d001959,0.0511743865245224
Zm00001d001961,0.0915055683846986
Zm00001d001962,0.0879166486896105
Zm00001d001966,0.0803965310420112
Zm00001d001967,0.0155163416577187
Zm00001d001968,0.0219672505363972
Zm00001d001970,0.0189473382895466
Zm00001d001972,0.00643607423330791
Zm00001d001973,0.0023529407617717
Zm00001d001978,0.0549945487659917
Zm00001d001979,0.0912292013986959
Zm00001d001980,0.0139088963792145
Zm00001d001982,0.0139764681249239
Zm00001d001983,0.0485418826311447
Zm00001d001984,0.0276349081468252
Zm00001d001987,0.00641032852565097
Zm00001d001988,0.0614665577174979
Zm00001d001989,0.0306397806960855
Zm00001d001993,0.00273003422561177
Zm00001d001994,0.0042900600958165
Zm00001d001995,0.00788397750435529
Zm00001d001997,0.00693375091958015
Zm00001d001999,0.123136811767557
Zm00001d002000,0.0442202925817728
Zm00001d002001,0.00893306761179682
Zm00001d002003,0.0171556537296876
Zm00001d002008,0.00281574250979685
Zm00001d002012,0.022984344291188
Zm00001d002014,0.407958061972831
Zm00001d002015,0.131113947479788
Zm00001d002016,0.0741300477867241
Zm00001d002017,0.108006598611213
Zm00001d002018,0.0391100628975946
Zm00001d002019,0.0366431282715015
Zm00001d002020,0.0151093350581266
Zm00001d002021,0.16439162878047
Zm00001d002022,0.0303422700239513
Zm00001d002024,0.0555654207100696
Zm00001d002025,0.0622394201875635
Zm00001d002027,0.0475868443980454
Zm00001d002028,0.0809033720213468
Zm00001d002029,0.0516194443528964
Zm00001d002032,0.0121913970219364
Zm00001d002034,0.0200298202978114
Zm00001d002035,0.00144775977600138
Zm00001d002036,0.027753897229399
Zm00001d002039,0.00256627919757158
Zm00001d002046,0.000612098687012618
Zm00001d002048,0.00136414158068607
Zm00001d002051,0.0318195665844083
Zm00001d002052,0.0145627321842537
Zm00001d002053,0.0128787385141203
Zm00001d002056,0.0040211308905303
Zm00001d002058,0.00588113486610419
Zm00001d002063,0.0209400629020503
Zm00001d002064,0.106851206984347
Zm00001d002065,0.221073892335613
Zm00001d002066,0.0183094505545258
Zm00001d002067,0.00533126510197048
Zm00001d002069,0.0121641565428337
Zm00001d002071,0.0365667755621338
Zm00001d002072,0.00286220825116014
Zm00001d002075,0.0112703675740945
Zm00001d002079,0.0400842059090036
Zm00001d002080,0.0455229796766641
Zm00001d002082,0.00227318005798283
Zm00001d002084,0.00347512603604344
Zm00001d002085,0.0192844885797752
Zm00001d002086,0.00666777035907361
Zm00001d002087,0.00563150832293318
Zm00001d002089,0.0487918302983047
Zm00001d002090,0.0200564390421424
Zm00001d002091,0.00143345503730488
Zm00001d002095,0.00777375336161788
Zm00001d002098,0.00249967662275946
Zm00001d002099,0.0318252113849613
Zm00001d002103,0.00522988999475252
Zm00001d002104,0.0197895954951537
Zm00001d002105,0.256879954725663
Zm00001d002110,0.0015189224821172
Zm00001d002111,0.0137474579504219
Zm00001d002113,0.00553400311873497
Zm00001d002115,0.00458319246953673
Zm00001d002122,0.0270047142311589
Zm00001d002125,0.00903654823639205
Zm00001d002126,0.0334795442198322
Zm00001d002128,0.0565630916351995
Zm00001d002129,0.00535408175874672
Zm00001d002130,0.0214604125932418
Zm00001d002131,0.0450351200903742
Zm00001d002135,0.030421802385736
Zm00001d002140,0.0215291901053257
Zm00001d002141,0.361791718144888
Zm00001d002143,0.0020117643513148
Zm00001d002145,0.0328407295060357
Zm00001d002147,0.00099047479003464
Zm00001d002148,0.0758499709034493
Zm00001d002149,0.0183551163971871
Zm00001d002150,0.00368382288014882
Zm00001d002153,0.00826319023200124
Zm00001d002154,0.00506974700563166
Zm00001d002155,0.0740646255590789
Zm00001d002156,0.172422429504102
Zm00001d002157,0.0253306553501744
Zm00001d002158,0.71700185644613
Zm00001d002159,0.960917102230674
Zm00001d002160,0.33750451567922
Zm00001d002161,0.0978055902386879
Zm00001d002163,0.0450658778552218
Zm00001d002164,0.0252026936168132
Zm00001d002166,0.144722004400641
Zm00001d002169,0.0985701467431046
Zm00001d002172,0.00132478294181311
Zm00001d002175,0.0397469077071573
Zm00001d002181,0.00105882334279726
Zm00001d002184,0.0254280363545526
Zm00001d002185,0.000682612455756471
Zm00001d002186,0.0161817560297836
Zm00001d002188,0.00358447915364559
Zm00001d002190,0.0157744019941335
Zm00001d002191,0.00169053985271249
Zm00001d002200,0.00216573878723727
Zm00001d002234,0.00108198154427114
Zm00001d002235,0.0225776124616603
Zm00001d002238,0.0111482489634322
Zm00001d002239,0.0388849246534957
Zm00001d002240,0.0116992435948547
Zm00001d002241,0.0258719064532801
Zm00001d002243,0.0151053695020767
Zm00001d002244,0.0727269883282352
Zm00001d002246,0.0276784847123591
Zm00001d002250,0.014413424941027
Zm00001d002252,0.0225837586589881
Zm00001d002253,0.0390544688200895
Zm00001d002255,0.0028563982392714
Zm00001d002256,0.00116479835308074
Zm00001d002257,0.110634225536637
Zm00001d002258,0.0277810331659584
Zm00001d002259,0.0897071270465256
Zm00001d002261,0.18360111128462
Zm00001d002262,0.0051963061271629
Zm00001d002263,0.00566373591085632
Zm00001d002266,0.0983371256730705
Zm00001d002267,0.0531981879674293
Zm00001d002271,0.002944045392168
Zm00001d002272,0.052427708198297
Zm00001d002274,0.00062671786645321
Zm00001d002275,0.0703737654213059
Zm00001d002277,0.01349846106964
Zm00001d002282,0.00379031480241864
Zm00001d002283,0.0192025360704158
Zm00001d002284,0.00273914877506706
Zm00001d002285,0.00109419303047957
Zm00001d002287,0.0605920220833064
Zm00001d002288,0.00162517071220045
Zm00001d002290,0.00861245522948494
Zm00001d002292,0.167979789626535
Zm00001d002296,0.0073905375703313
Zm00001d002302,0.0155634976476479
Zm00001d002304,0.00269999952413302
Zm00001d002307,0.00576253946481792
Zm00001d002309,0.00476862661052398
Zm00001d002312,0.000795659482839886
Zm00001d002313,0.00173723787267057
Zm00001d002314,0.0213828115878323
Zm00001d002315,0.0292886113003152
Zm00001d002316,0.0714633563887508
Zm00001d002317,0.00651212207626507
Zm00001d002318,0.142200408881666
Zm00001d002319,0.00637435446146938
Zm00001d002320,0.000736271606651634
Zm00001d002323,0.00302016332974699
Zm00001d002324,0.00351844743995908
Zm00001d002325,0.197384839161082
Zm00001d002326,0.0765940969210967
Zm00001d002330,0.00600122742993343
Zm00001d002332,0.0321124053030643
Zm00001d002333,0.000558134376135426
Zm00001d002334,0.019109566046841
Zm00001d002338,0.0170875507500316
Zm00001d002339,0.147907181885398
Zm00001d002340,0.0353559522802588
Zm00001d002341,0.0350972115042154
Zm00001d002342,0.000929459915905197
Zm00001d002344,0.029811540573437
Zm00001d002345,0.00288744350423483
Zm00001d002346,0.0162818012806119
Zm00001d002347,0.586277737121522
Zm00001d002348,0.000656837887574392
Zm00001d002349,0.00387073647341582
Zm00001d002350,0.0379121140528441
Zm00001d002351,0.113140266850234
Zm00001d002352,0.0128654332788524
Zm00001d002353,0.00915305107707209
Zm00001d002356,0.0135701243051381
Zm00001d002357,0.00506870315077362
Zm00001d002358,0.120620856951368
Zm00001d002359,0.01976494990317
Zm00001d002360,0.00162676362640011
Zm00001d002362,0.0104354007764737
Zm00001d002364,0.108671360430216
Zm00001d002366,0.130540600172568
Zm00001d002369,0.0428531059102245
Zm00001d002371,0.0663789146580868
Zm00001d002372,0.00632765017550239
Zm00001d002373,0.0469584736971417
Zm00001d002377,0.0196183735281502
Zm00001d002380,0.00747476017435613
Zm00001d002382,0.0136042605780676
Zm00001d002384,0.013840626835596
Zm00001d002385,0.0034823764849248
Zm00001d002386,0.0553970444858163
Zm00001d002387,0.00413376236571535
Zm00001d002388,0.0529863228412472
Zm00001d002390,0.0169019315268453
Zm00001d002391,0.0480168165280432
Zm00001d002393,0.00452646979045831
Zm00001d002394,0.0521971291151949
Zm00001d002395,0.0678738341912825
Zm00001d002396,0.00753680376526499
Zm00001d002399,0.0211976152186647
Zm00001d002402,0.0740485509960398
Zm00001d002405,0.0219717769652413
Zm00001d002406,0.0137087926686307
Zm00001d002408,0.00907937703484503
Zm00001d002410,0.0196316262410444
Zm00001d002415,0.0503104266860673
Zm00001d002416,0.0251291561320817
Zm00001d002418,0.0407966390700264
Zm00001d002419,0.0122855738785928
Zm00001d002420,0.00463633066936277
Zm00001d002421,0.000693210366838595
Zm00001d002424,0.015786451958059
Zm00001d002426,0.0302402183653623
Zm00001d002428,0.0116633856126829
Zm00001d002429,0.0371669237509714
Zm00001d002430,0.00233074111659392
Zm00001d002432,0.000550226147368151
Zm00001d002433,0.0249864224812318
Zm00001d002434,0.0191514197745237
Zm00001d002435,0.00326154505767836
Zm00001d002436,0.2381395753213
Zm00001d002439,0.00520916928990639
Zm00001d002440,0.101933834780858
Zm00001d002441,0.000211073433922047
Zm00001d002444,0.00291779792865327
Zm00001d002446,0.0339941072128326
Zm00001d002449,0.00401137302679085
Zm00001d002450,0.06180372213895
Zm00001d002451,0.0065469675416639
Zm00001d002454,0.00506442958548276
Zm00001d002455,0.00712184335825519
Zm00001d002456,0.0525101582559519
Zm00001d002457,0.00213891071019885
Zm00001d002458,0.00343676410016279
Zm00001d002462,0.068637036298925
Zm00001d002463,0.018121916255865
Zm00001d002465,0.00457849817885438
Zm00001d002475,0.0124558175794172
Zm00001d002476,0.00657324695660569
Zm00001d002478,0.0314881620756122
Zm00001d002479,0.0209838499076862
Zm00001d002481,0.00787846747930538
Zm00001d002485,0.0146892713815169
Zm00001d002489,0.0533577499222481
Zm00001d002490,0.0164372344036511
Zm00001d002499,0.0213706605336868
Zm00001d002500,0.0420851852803786
Zm00001d002501,0.00202300325830539
Zm00001d002503,0.0230031780768674
Zm00001d002504,0.0197338429366148
Zm00001d002505,0.00109137306581273
Zm00001d002511,0.0648969311966354
Zm00001d002520,0.189424544366374
Zm00001d002521,0.0951541414443726
Zm00001d002522,0.0374543186583021
Zm00001d002523,0.0823288210786927
Zm00001d002531,0.0014604979632321
Zm00001d002532,0.00227630638389797
Zm00001d002533,0.0134596614933205
Zm00001d002534,0.000794814712986533
Zm00001d002535,0.066041367670748
Zm00001d002536,0.0086488424063028
Zm00001d002537,0.00707700117010468
Zm00001d002538,0.0622982953651186
Zm00001d002539,0.00204355295280285
Zm00001d002540,0.153253598160503
Zm00001d002541,0.000524352133270583
Zm00001d002542,0.0479564871385795
Zm00001d002543,0.128578823492207
Zm00001d002545,0.0055549756136651
Zm00001d002546,0.383989180963669
Zm00001d002547,0.0107585658787705
Zm00001d002548,0.00132305223104487
Zm00001d002549,0.156909881847357
Zm00001d002550,0.00299433137720531
Zm00001d002553,0.00372030018813829
Zm00001d002554,0.00441508015355665
Zm00001d002560,0.00217451075363055
Zm00001d002562,0.0116976736915475
Zm00001d002564,0.0583700672375236
Zm00001d002565,0.00330504143430289
Zm00001d002568,0.00755385066106591
Zm00001d002572,0.00536385716425148
Zm00001d002573,0.0376270861285177
Zm00001d002576,0.00836668351715035
Zm00001d002579,0.015847454149494
Zm00001d002580,0.035645106367782
Zm00001d002584,0.0244904556630449
Zm00001d002585,0.037142510127257
Zm00001d002589,0.00107826575653597
Zm00001d002591,0.00462496440273886
Zm00001d002592,0.00834463734012242
Zm00001d002594,0.00972521259278814
Zm00001d002595,0.00398798516285373
Zm00001d002597,0.0119766633746196
Zm00001d002598,0.0364278692539824
Zm00001d002599,0.000582048928279369
Zm00001d002600,0.0070431436878712
Zm00001d002601,0.551803875745226
Zm00001d002602,0.0155393008750661
Zm00001d002603,0.0104461801099328
Zm00001d002609,0.0012652605983112
Zm00001d002610,0.0471388864426353
Zm00001d002611,0.0650452918929035
Zm00001d002614,0.00389152958358829
Zm00001d002615,0.0445958024146668
Zm00001d002617,0.0276967616852209
Zm00001d002621,0.00146329842363954
Zm00001d002623,0.0155637727143897
Zm00001d002624,0.00286939447889592
Zm00001d002625,0.00620244007077713
Zm00001d002629,0.00588978461867123
Zm00001d002630,0.06025190307202
Zm00001d002631,0.00346099743851788
Zm00001d002632,0.0210300679505303
Zm00001d002634,0.00274401085585171
Zm00001d002636,0.00641093370045547
Zm00001d002639,0.0301244713600459
Zm00001d002640,0.0244969048542217
Zm00001d002642,0.00385231471528367
Zm00001d002644,0.0081771508061461
Zm00001d002650,0.00316046898922303
Zm00001d002654,0.0540380595242247
Zm00001d002656,0.0224284028791295
Zm00001d002658,0.00480227619346114
Zm00001d002659,0.135995881627407
Zm00001d002661,0.020356192645715
Zm00001d002663,0.0354716443482664
Zm00001d002668,0.00661360099959463
Zm00001d002670,0.00269913541367916
Zm00001d002676,0.000347649239871427
Zm00001d002677,0.113193576475877
Zm00001d002678,0.0298991797309909
Zm00001d002680,0.00319702267507734
Zm00001d002681,0.00305067549393409
Zm00001d002682,0.00210368198771496
Zm00001d002684,0.00895779788095724
Zm00001d002685,0.0144488662317104
Zm00001d002688,0.0282044394734949
Zm00001d002690,0.177614407198657
Zm00001d002694,0.00610834271050512
Zm00001d002695,0.0639642662200924
Zm00001d002696,0.00251590577586863
Zm00001d002700,0.0189364240775136
Zm00001d002703,0.0686151188146416
Zm00001d002705,0.000398647492924877
Zm00001d002707,0.0993967004821288
Zm00001d002708,0.000444835872943548
Zm00001d002711,0.0140414864958175
Zm00001d002715,0.032334352658319
Zm00001d002716,0.0375082734564367
Zm00001d002718,0.00531919410894731
Zm00001d002725,0.018125295654232
Zm00001d002727,0.00640315853532769
Zm00001d002730,0.0319487338649279
Zm00001d002734,0.022338724386565
Zm00001d002735,0.00167337145673135
Zm00001d002737,0.0615284199250277
Zm00001d002739,0.0271889617158273
Zm00001d002742,0.00571668783993528
Zm00001d002751,0.00282463013445136
Zm00001d002756,0.00262723563687687
Zm00001d002758,0.0103610181183595
Zm00001d002759,0.0253630413616682
Zm00001d002761,0.00655096682754092
Zm00001d002762,0.0928357399404949
Zm00001d002770,0.017513420027122
Zm00001d002775,0.105778981557529
Zm00001d002776,0.0290306342696254
Zm00001d002778,0.0426135898060145
Zm00001d002781,0.107845683522232
Zm00001d002782,0.130563506400331
Zm00001d002783,0.000630766970008442
Zm00001d002787,0.0106587425160468
Zm00001d002788,0.00511465513046136
Zm00001d002789,0.000587181634877952
Zm00001d002790,0.0171845393988812
Zm00001d002791,0.00358177629314208
Zm00001d002796,0.0513611912781073
Zm00001d002797,0.0116521110842878
Zm00001d002799,0.0690731258265121
Zm00001d002801,0.0259802982952633
Zm00001d002806,0.0138625778830096
Zm00001d002809,0.00154092588611347
Zm00001d002810,0.0727668300207958
Zm00001d002811,0.0246079904630441
Zm00001d002812,0.0114931484308637
Zm00001d002815,0.00917785305371067
Zm00001d002816,0.015343129207984
Zm00001d002817,0.00252929026021244
Zm00001d002819,0.0164829659066115
Zm00001d002822,0.0322971015741668
Zm00001d002823,0.125258405815983
Zm00001d002824,0.00156621987538526
Zm00001d002826,0.00760874003262638
Zm00001d002827,0.00809296343743687
Zm00001d002830,0.00433641236138165
Zm00001d002835,0.00218500943605017
Zm00001d002836,0.0341422237122632
Zm00001d002837,0.00459402904106216
Zm00001d002848,0.026997570455049
Zm00001d002850,0.0441379676936877
Zm00001d002853,0.0178570997414566
Zm00001d002854,0.0456272722744274
Zm00001d002856,0.0678495995844379
Zm00001d002857,0.0392719069143988
Zm00001d002859,0.0195012490948956
Zm00001d002864,0.0336539032271987
Zm00001d002865,0.0160813335884643
Zm00001d002867,0.00275784914385539
Zm00001d002868,0.0136477100129319
Zm00001d002871,0.0644368485517153
Zm00001d002873,0.0187591338219532
Zm00001d002875,0.0097114948365604
Zm00001d002876,0.000544210374566674
Zm00001d002878,0.00927191924039601
Zm00001d002879,0.00156540413586683
Zm00001d002880,0.0263013655222809
Zm00001d002882,0.04643740931913
Zm00001d002889,0.0383268225133029
Zm00001d002891,0.00760647020901049
Zm00001d002896,0.0774158659612859
Zm00001d002898,0.00116525186450511
Zm00001d002901,0.00437923196474614
Zm00001d002905,0.00308103088324651
Zm00001d002906,0.00279411715460389
Zm00001d002907,0.00626580771919923
Zm00001d002915,0.00973557843585536
Zm00001d002919,0.0650007999028266
Zm00001d002925,0.0652113250565248
Zm00001d002928,0.0237752313699729
Zm00001d002933,0.0283128619202325
Zm00001d002936,0.0446329199156977
Zm00001d002937,0.0273619497025807
Zm00001d002938,0.00781878373600798
Zm00001d002939,0.0225919043047367
Zm00001d002941,0.0367812748372759
Zm00001d002942,0.0198465009097192
Zm00001d002943,0.0549548663967791
Zm00001d002944,0.0366366186769297
Zm00001d002945,0.0948218139909471
Zm00001d002946,0.00701947472581225
Zm00001d002950,0.00288936779744685
Zm00001d002953,0.0134678533571217
Zm00001d002954,0.00458453806747575
Zm00001d002956,0.0308185177222693
Zm00001d002958,0.00179088814657104
Zm00001d002960,0.00369480903738209
Zm00001d002961,0.0127867742169569
Zm00001d002962,0.00370060341792205
Zm00001d002964,0.00546948433013712
Zm00001d002965,0.0304178769918798
Zm00001d002967,0.0448537231871002
Zm00001d002968,0.00204933550218825
Zm00001d002969,0.0151114453004531
Zm00001d002971,0.0113019169021687
Zm00001d002973,0.00176470557132877
Zm00001d002974,0.0356603735510655
Zm00001d002978,0.0218583422132305
Zm00001d002979,0.000744179168180568
Zm00001d002980,0.0641740654003756
Zm00001d002984,0.0339764645999833
Zm00001d002989,0.00101661309162455
Zm00001d002991,0.0016897351216156
Zm00001d002992,0.0153904310652095
Zm00001d002996,0.00242604860817535
Zm00001d002999,0.00394259565401349
Zm00001d003002,0.00101956274927049
Zm00001d003003,0.0081467394226667
Zm00001d003004,0.00194101062266364
Zm00001d003005,0.0123329901537125
Zm00001d003007,0.0157037724736961
Zm00001d003009,0.0252177380037785
Zm00001d003014,0.048534114701982
Zm00001d003015,0.00425708020858689
Zm00001d003016,0.00333138596747487
Zm00001d003017,0.00131898873011759
Zm00001d003025,0.00202818691744798
Zm00001d003031,0.0188856429626039
Zm00001d003033,0.00405815033866944
Zm00001d003034,0.00323894060561683
Zm00001d003035,0.0694635990104419
Zm00001d003038,0.00174452679136331
Zm00001d003040,0.00768764706871341
Zm00001d003041,0.0186163268330624
Zm00001d003047,0.000590537480816478
Zm00001d003048,0.0222424825256582
Zm00001d003049,0.0168342922605305
Zm00001d003050,0.000899671014252583
Zm00001d003058,0.00339061407524967
Zm00001d003059,0.00762812166181839
Zm00001d003062,0.00565563253645116
Zm00001d003064,0.123481413929685
Zm00001d003066,0.0416039463800594
Zm00001d003067,0.0193063979813872
Zm00001d003068,0.00844356023378975
Zm00001d003070,0.00211293066208494
Zm00001d003071,0.0358339903530768
Zm00001d003072,0.00971457674065975
