intron_id,sa.eff
Os01g0253300.intron5,1320
Os01g0253300.intron6,4491
Os01g0253300.intron7,37727
Os01g0253300.intron8,46104
Os01g0253300.intron9,8529
Os01g0253300.intron10,3129
Os01g0253300.intron11,36535
Os01g0253300.intron12,3504
Os01g0253300.intron13,3264
Os01g0253300.intron14,1537
Os01g0253300.intron15,1320
Os01g0253300.intron16,4491
Os01g0253300.intron17,37727
Os01g0253300.intron18,46104
Os01g0253300.intron19,8529
Os01g0253300.intron20,3129
Os01g0253400.intron1,0
Os01g0253600.intron1,14845
Os01g0253600.intron2,5479
Os01g0253800.intron1,0
Os01g0253800.intron2,0
Os01g0253900.intron1,47362
Os01g0253900.intron2,6283
Os01g0253900.intron3,36382
Os01g0253900.intron4,57592
Os01g0253900.intron5,8282
Os01g0253900.intron6,47362
Os01g0253900.intron7,6283
Os01g0253900.intron8,36382
Os01g0253900.intron9,57592
Os01g0254000.intron1,764064
Os01g0254000.intron2,4015
Os01g0254100.intron1,143212
Os01g0254100.intron2,20338
Os01g0254100.intron3,40173
Os01g0254100.intron4,24293
Os01g0254100.intron5,16699
Os01g0254100.intron6,6300
Os01g0254100.intron7,11604
Os01g0254100.intron8,39092
Os01g0254100.intron9,7708
Os01g0254100.intron10,10204
Os01g0254100.intron11,13107
Os01g0254100.intron12,52232
Os01g0254100.intron13,18044
Os01g0254100.intron14,38416
Os01g0254100.intron15,9921
Os01g0254100.intron16,23744
Os01g0254100.intron17,43798
Os01g0254100.intron18,22585
Os01g0254100.intron19,155133
Os01g0254100.intron20,20797
Os01g0254100.intron21,58745
Os01g0254100.intron22,187751
Os01g0254100.intron23,30163
Os01g0254100.intron24,167483
Os01g0254100.intron25,20338
Os01g0254100.intron26,40173
Os01g0254100.intron27,24293
Os01g0254100.intron28,16699
Os01g0254100.intron29,6300
Os01g0254100.intron30,11604
Os01g0254100.intron31,39092
Os01g0254100.intron32,7708
Os01g0254100.intron33,10204
Os01g0254100.intron34,13107
Os01g0254100.intron35,52232
Os01g0254100.intron36,18044
Os01g0254100.intron37,38416
Os01g0254100.intron38,9921
Os01g0254100.intron39,23744
Os01g0254100.intron40,43798
Os01g0254100.intron41,22585
Os01g0254100.intron42,183690
Os01g0254100.intron43,20797
Os01g0254100.intron44,58745
Os01g0254100.intron45,187751
Os01g0254100.intron46,30163
Os01g0254100.intron47,167483
Os01g0254200.intron1,228225
Os01g0254300.intron1,2400
Os01g0254350.intron1,0
Os01g0254800.intron1,24881
Os01g0254900.intron1,30196
Os01g0254900.intron2,69665
Os01g0254900.intron3,42312
Os01g0254900.intron4,605741
Os01g0254900.intron5,227552
Os01g0254900.intron6,178161
Os01g0255000.intron1,15959
Os01g0255000.intron2,3522
Os01g0255100.intron1,0
Os01g0255100.intron2,0
Os01g0255100.intron3,0
Os01g0255700.intron1,32
Os01g0256400.intron1,283
Os01g0256400.intron2,59590
Os01g0256600.intron1,12486
Os01g0256800.intron1,3139
Os01g0256800.intron2,4
Os01g0256800.intron3,426
Os01g0256800.intron4,3089
Os01g0256800.intron5,3
Os01g0256800.intron6,0
Os01g0256800.intron7,3191
Os01g0256800.intron8,0
Os01g0256800.intron9,6576
Os01g0256800.intron10,5021
Os01g0256800.intron11,970
Os01g0256800.intron12,7593
Os01g0256800.intron13,1805
Os01g0256800.intron14,3139
Os01g0256800.intron15,4
Os01g0256800.intron16,426
Os01g0256800.intron17,3089
Os01g0256800.intron18,3
Os01g0256800.intron19,0
Os01g0256900.intron1,5535
Os01g0256900.intron2,61467
Os01g0256900.intron3,176721
Os01g0256900.intron4,6658
Os01g0256900.intron5,4797
Os01g0256900.intron6,592
Os01g0257400.intron1,156973
Os01g0257400.intron2,70548
Os01g0257400.intron3,10656
Os01g0257400.intron4,11136
Os01g0257400.intron5,23162
Os01g0257400.intron6,2984
Os01g0258000.intron1,200
Os01g0258100.intron1,3045
Os01g0258100.intron2,1768
Os01g0258100.intron3,212
Os01g0258100.intron4,3045
Os01g0258100.intron5,1768
Os01g0258100.intron6,212
Os01g0258600.intron1,282
Os01g0258600.intron2,0
Os01g0258700.intron1,10194
Os01g0258700.intron2,139847
Os01g0258700.intron3,59480
Os01g0258700.intron4,16255
Os01g0258700.intron5,15839
Os01g0258700.intron6,99566
Os01g0258700.intron7,5917
Os01g0258700.intron8,10194
Os01g0258700.intron9,139847
Os01g0258700.intron10,59480
Os01g0258700.intron11,16255
Os01g0258700.intron12,15839
Os01g0258700.intron13,99566
Os01g0259200.intron1,144837
Os01g0259200.intron2,907256
Os01g0259200.intron3,592175
Os01g0259200.intron4,770306
Os01g0259200.intron5,144837
Os01g0259200.intron6,907256
Os01g0259200.intron7,592175
Os01g0259400.intron1,364
Os01g0259400.intron2,5286
Os01g0259400.intron3,30
Os01g0259400.intron4,0
Os01g0259400.intron5,0
Os01g0259400.intron6,2316
Os01g0259400.intron7,0
Os01g0259400.intron8,3006
Os01g0259400.intron9,18
Os01g0259600.intron1,50139
Os01g0259600.intron2,5633
Os01g0259600.intron3,66755
Os01g0259600.intron4,40972
Os01g0259600.intron5,8284
Os01g0259600.intron6,40297
Os01g0259600.intron7,2965
Os01g0259600.intron8,6205
Os01g0259600.intron9,54343
Os01g0259600.intron10,23809
Os01g0259600.intron11,9577
Os01g0259600.intron12,24905
Os01g0259600.intron13,20991
Os01g0259600.intron14,16395
Os01g0259600.intron15,180998
Os01g0259900.intron1,0
Os01g0259900.intron2,1160
Os01g0259900.intron3,0
Os01g0259900.intron4,0
Os01g0260100.intron1,2616
Os01g0260100.intron2,0
Os01g0260100.intron3,0
Os01g0260100.intron4,0
Os01g0260100.intron5,4
Os01g0260100.intron6,105
Os01g0260100.intron7,204
Os01g0260100.intron8,0
Os01g0260100.intron9,0
Os01g0260100.intron10,474
Os01g0260100.intron11,0
Os01g0260100.intron12,0
Os01g0260700.intron1,695
Os01g0260700.intron2,170302
Os01g0260700.intron3,1172
Os01g0260700.intron4,4469
Os01g0260800.intron1,468
Os01g0260800.intron2,0
Os01g0260800.intron3,902
Os01g0260950.intron1,344
Os01g0260950.intron2,0
Os01g0260950.intron3,0
Os01g0261100.intron1,287084
Os01g0261100.intron2,675954
Os01g0261100.intron3,18860
Os01g0261100.intron4,12257
Os01g0261200.intron1,739978
Os01g0261200.intron2,146065
Os01g0261200.intron3,343994
Os01g0261200.intron4,613819
Os01g0261200.intron5,739978
Os01g0261500.intron1,284
Os01g0261500.intron2,2501
Os01g0261500.intron3,3489
Os01g0261500.intron4,5699
Os01g0261500.intron5,6416
Os01g0261500.intron6,5699
Os01g0261500.intron7,5913
Os01g0261500.intron8,5699
Os01g0261700.intron1,0
Os01g0261700.intron2,0
Os01g0262500.intron1,0
Os01g0262500.intron2,0
Os01g0262500.intron3,564
Os01g0262500.intron4,0
Os01g0262600.intron1,18413
Os01g0262600.intron2,19478
Os01g0262600.intron3,1995
Os01g0262600.intron4,7364
Os01g0262600.intron5,43672
Os01g0262600.intron6,4776
Os01g0262600.intron7,3892
Os01g0262700.intron1,621
Os01g0262700.intron2,0
Os01g0262700.intron3,0
Os01g0262700.intron4,300
Os01g0262700.intron5,489
Os01g0262700.intron6,0
Os01g0262700.intron7,11
Os01g0262700.intron8,964
Os01g0262700.intron9,0
Os01g0262700.intron10,1121
Os01g0262700.intron11,0
Os01g0262700.intron12,0
Os01g0262700.intron13,621
Os01g0262700.intron14,0
Os01g0262700.intron15,0
Os01g0262700.intron16,300
Os01g0262700.intron17,489
Os01g0262700.intron18,11
Os01g0262700.intron19,964
Os01g0262700.intron20,0
Os01g0262700.intron21,1121
Os01g0262700.intron22,0
Os01g0262700.intron23,0
Os01g0262700.intron24,0
Os01g0262700.intron25,0
Os01g0262700.intron26,0
Os01g0263000.intron1,0
Os01g0263000.intron2,0
Os01g0263000.intron3,0
Os01g0263300.intron1,8573
Os01g0263300.intron2,1413
Os01g0263300.intron3,77
Os01g0263500.intron1,29674
Os01g0263500.intron2,20952
Os01g0263500.intron3,950
Os01g0263500.intron4,1425
Os01g0263500.intron5,2272
Os01g0263500.intron6,130
Os01g0263600.intron1,14558
Os01g0263600.intron2,11278
Os01g0263600.intron3,40615
Os01g0263600.intron4,1455
Os01g0263600.intron5,14558
Os01g0263600.intron6,12000
Os01g0263600.intron7,40615
Os01g0264000.intron1,1808
Os01g0264100.intron1,0
Os01g0264100.intron2,126
Os01g0264100.intron3,0
Os01g0264100.intron4,0
Os01g0264100.intron5,0
Os01g0264100.intron6,0
Os01g0264100.intron7,0
Os01g0264100.intron8,0
Os01g0264100.intron9,0
Os01g0264100.intron10,0
Os01g0264100.intron11,0
Os01g0264100.intron12,0
Os01g0264100.intron13,0
Os01g0264100.intron14,0
Os01g0264100.intron15,0
Os01g0264100.intron16,0
Os01g0264100.intron17,0
Os01g0264400.intron1,3196
Os01g0264400.intron2,3585
Os01g0264500.intron1,14052
Os01g0264500.intron2,4604
Os01g0264500.intron3,38946
Os01g0264500.intron4,59737
Os01g0264500.intron5,20686
Os01g0264700.intron1,2
Os01g0264700.intron2,7601
Os01g0264700.intron3,24882
Os01g0264700.intron4,18732
Os01g0264700.intron5,3053
Os01g0264700.intron6,24392
Os01g0265100.intron1,6143
Os01g0265100.intron2,3156
Os01g0265100.intron3,12639
Os01g0265100.intron4,3166
Os01g0265100.intron5,1818
Os01g0265100.intron6,9358
Os01g0265200.intron1,48
Os01g0265200.intron2,1292
Os01g0265200.intron3,0
Os01g0265200.intron4,924
Os01g0265200.intron5,269
Os01g0265200.intron6,423
Os01g0265200.intron7,234
Os01g0265200.intron8,7646
Os01g0265200.intron9,0
Os01g0265400.intron1,213
Os01g0265400.intron2,18978
Os01g0265400.intron3,3521
Os01g0265400.intron4,8674
Os01g0265400.intron5,2721
Os01g0265400.intron6,262
Os01g0265400.intron7,991
Os01g0265400.intron8,1620
Os01g0265400.intron9,10761
Os01g0265400.intron10,812
Os01g0265400.intron11,18978
Os01g0265400.intron12,3521
Os01g0265700.intron1,15039
Os01g0265700.intron2,2982
Os01g0265700.intron3,13703
Os01g0265800.intron1,201056
Os01g0265800.intron2,201056
Os01g0265900.intron1,3967
Os01g0265900.intron2,2248
Os01g0265900.intron3,219
Os01g0265900.intron4,2646
Os01g0265900.intron5,6700
Os01g0266000.intron1,23522
Os01g0266000.intron2,3834
Os01g0266000.intron3,25559
Os01g0266000.intron4,1809
Os01g0266000.intron5,1511
Os01g0266000.intron6,9195
Os01g0266000.intron7,11616
Os01g0266000.intron8,9607
Os01g0266000.intron9,7464
Os01g0266000.intron10,2382
Os01g0266000.intron11,6618
Os01g0266000.intron12,3117
Os01g0266000.intron13,9471
Os01g0266200.intron1,74048
Os01g0266200.intron2,6452
Os01g0266200.intron3,44544
Os01g0266200.intron4,14460
Os01g0266200.intron5,21626
Os01g0266200.intron6,9381
Os01g0266200.intron7,15646
Os01g0266200.intron8,5360
Os01g0266500.intron1,4424
Os01g0266500.intron2,35526
Os01g0266500.intron3,19281
Os01g0266500.intron4,1607
Os01g0266500.intron5,1614
Os01g0266600.intron1,3540
Os01g0266600.intron2,1200
Os01g0266600.intron3,2940
Os01g0266600.intron4,0
Os01g0266600.intron5,3540
Os01g0266600.intron6,1200
Os01g0266600.intron7,2940
Os01g0266600.intron8,0
Os01g0266800.intron1,49145
Os01g0266800.intron2,28542
Os01g0266800.intron3,4798
Os01g0266800.intron4,14340
Os01g0266800.intron5,48883
Os01g0266800.intron6,4595
Os01g0266800.intron7,1724
Os01g0266800.intron8,17885
Os01g0266800.intron9,29014
Os01g0266800.intron10,14983
Os01g0266800.intron11,44222
Os01g0266800.intron12,8906
Os01g0266800.intron13,76518
Os01g0267100.intron1,5672
Os01g0267100.intron2,365
Os01g0267100.intron3,4711
Os01g0267100.intron4,18722
Os01g0267100.intron5,1610
Os01g0267200.intron1,389
Os01g0267200.intron2,469370
Os01g0267200.intron3,110680
Os01g0267200.intron4,23986
Os01g0267200.intron5,34259
Os01g0267400.intron1,6162
Os01g0267400.intron2,13270
Os01g0267400.intron3,14963
Os01g0267600.intron1,109023
Os01g0267900.intron1,214931
Os01g0268100.intron1,14058
Os01g0268100.intron2,7142
Os01g0268100.intron3,885
Os01g0268100.intron4,5738
Os01g0268100.intron5,180
Os01g0268100.intron6,6631
Os01g0268100.intron7,2267
Os01g0268100.intron8,7745
Os01g0268100.intron9,1565
Os01g0268100.intron10,14499
Os01g0268100.intron11,1345
Os01g0268100.intron12,3180
Os01g0268100.intron13,891
Os01g0268100.intron14,2244
Os01g0268100.intron15,12348
Os01g0268100.intron16,31144
Os01g0268300.intron1,0
Os01g0268300.intron2,1209
Os01g0268300.intron3,510
Os01g0268300.intron4,812
Os01g0268300.intron5,1802
Os01g0268300.intron6,9
Os01g0268300.intron7,0
Os01g0268300.intron8,1773
Os01g0268300.intron9,4195
Os01g0268300.intron10,0
Os01g0268300.intron11,0
Os01g0268300.intron12,0
Os01g0268300.intron13,504
Os01g0268300.intron14,1464
Os01g0268300.intron15,4407
Os01g0268300.intron16,150
Os01g0268300.intron17,1753
Os01g0268300.intron18,880
Os01g0268300.intron19,5720
Os01g0268300.intron20,1045
Os01g0268300.intron21,0
Os01g0268300.intron22,0
Os01g0268300.intron23,504
Os01g0268300.intron24,1464
Os01g0268300.intron25,4407
Os01g0268300.intron26,150
Os01g0268300.intron27,1753
Os01g0268300.intron28,880
Os01g0268300.intron29,5720
Os01g0268300.intron30,1045
Os01g0268600.intron1,63354
Os01g0268600.intron2,32058
Os01g0268600.intron3,88573
Os01g0268600.intron4,3901
Os01g0268600.intron5,2866
Os01g0268600.intron6,8876
Os01g0268733.intron1,0
Os01g0268800.intron1,10436
Os01g0268800.intron2,242584
Os01g0268800.intron3,95239
Os01g0268800.intron4,274637
Os01g0268800.intron5,37761
Os01g0268800.intron6,161591
Os01g0268800.intron7,141381
Os01g0268800.intron8,10436
Os01g0268800.intron9,242584
Os01g0268800.intron10,95239
Os01g0268800.intron11,274637
Os01g0268800.intron12,37761
Os01g0268800.intron13,161591
Os01g0268800.intron14,141381
Os01g0268900.intron1,1379
Os01g0268900.intron2,2272
Os01g0268900.intron3,9678
Os01g0268900.intron4,12966
Os01g0268900.intron5,10053
Os01g0269000.intron1,32774
Os01g0269000.intron2,125770
Os01g0269000.intron3,34576
Os01g0269000.intron4,7352
Os01g0269000.intron5,145577
Os01g0269000.intron6,17215
Os01g0269000.intron7,31040
Os01g0269100.intron1,15895
Os01g0269100.intron2,13998
Os01g0269100.intron3,6
Os01g0269100.intron4,4383
Os01g0269100.intron5,235
Os01g0269100.intron6,9108
Os01g0269100.intron7,20262
Os01g0269100.intron8,492
Os01g0269100.intron9,884
Os01g0269500.intron1,740
Os01g0269500.intron2,0
Os01g0269500.intron3,1431
Os01g0269500.intron4,2336
Os01g0269900.intron1,89
Os01g0269900.intron2,981
Os01g0269900.intron3,2888
Os01g0269900.intron4,1086
Os01g0269900.intron5,40
Os01g0269900.intron6,6309
Os01g0269900.intron7,8930
Os01g0269900.intron8,314
Os01g0269900.intron9,1118
Os01g0269950.intron1,0
Os01g0269950.intron2,0
Os01g0269950.intron3,0
Os01g0269950.intron4,0
Os01g0269950.intron5,600
Os01g0270100.intron1,24645
Os01g0270100.intron2,142392
Os01g0270100.intron3,0
Os01g0270100.intron4,24645
Os01g0270100.intron5,142392
Os01g0270100.intron6,0
Os01g0270300.intron1,1129
Os01g0270300.intron2,1129
Os01g0270700.intron1,0
Os01g0270700.intron2,0
Os01g0271000.intron1,0
Os01g0271000.intron2,0
Os01g0271000.intron3,3888
Os01g0271000.intron4,2302
Os01g0271000.intron5,3563
Os01g0271200.intron1,23721
Os01g0271200.intron2,4423
Os01g0271200.intron3,4780
Os01g0271200.intron4,5362
Os01g0271200.intron5,24417
Os01g0271200.intron6,30250
Os01g0271400.intron1,40
Os01g0271400.intron2,6167
Os01g0271400.intron3,0
Os01g0271400.intron4,2862
Os01g0271400.intron5,666
Os01g0271400.intron6,0
Os01g0271500.intron1,429
Os01g0271500.intron2,7947
Os01g0271500.intron3,8810
Os01g0271500.intron4,1237
Os01g0271500.intron5,1623
Os01g0271500.intron6,16112
Os01g0271500.intron7,5883
Os01g0271500.intron8,13269
Os01g0271700.intron1,1334
Os01g0272600.intron1,6885
Os01g0272600.intron2,3930
Os01g0272600.intron3,8122
Os01g0272600.intron4,727
Os01g0272600.intron5,7033
Os01g0272600.intron6,5571
Os01g0272600.intron7,25292
Os01g0272650.intron1,868
Os01g0272650.intron2,0
Os01g0272650.intron3,0
Os01g0272650.intron4,0
Os01g0272650.intron5,0
Os01g0272650.intron6,2700
Os01g0272700.intron1,0
Os01g0272800.intron1,0
Os01g0272800.intron2,2384
Os01g0272800.intron3,0
Os01g0272800.intron4,2216
Os01g0272850.intron1,0
Os01g0272850.intron2,0
Os01g0272850.intron3,0
Os01g0272850.intron4,0
Os01g0272850.intron5,0
Os01g0272850.intron6,0
Os01g0273000.intron1,132657
Os01g0273000.intron2,366
Os01g0273150.intron1,3080
Os01g0273150.intron2,10159
Os01g0273200.intron1,0
Os01g0273200.intron2,0
Os01g0273200.intron3,0
Os01g0273200.intron4,0
Os01g0273200.intron5,0
Os01g0273500.intron1,6437
Os01g0273500.intron2,3717
Os01g0273500.intron3,7973
Os01g0273500.intron4,11356
Os01g0273500.intron5,522
Os01g0273500.intron6,35934
Os01g0273500.intron7,1223
Os01g0273800.intron1,6002
Os01g0273800.intron2,1728
Os01g0273900.intron1,0
Os01g0273900.intron2,0
Os01g0273900.intron3,0
Os01g0273900.intron4,0
Os01g0273900.intron5,0
Os01g0273900.intron6,0
Os01g0273900.intron7,0
Os01g0273900.intron8,0
Os01g0273900.intron9,0
Os01g0273900.intron10,0
Os01g0273900.intron11,0
Os01g0274100.intron1,0
Os01g0274800.intron1,1508
Os01g0274800.intron2,2562
Os01g0275200.intron1,0
Os01g0275200.intron2,1442
Os01g0275200.intron3,492
Os01g0275200.intron4,0
Os01g0275200.intron5,0
Os01g0275200.intron6,0
Os01g0275200.intron7,0
Os01g0275200.intron8,1440
Os01g0275200.intron9,0
Os01g0275200.intron10,0
Os01g0275200.intron11,0
Os01g0275200.intron12,0
Os01g0275200.intron13,0
Os01g0275200.intron14,0
Os01g0275200.intron15,0
Os01g0275200.intron16,0
Os01g0275300.intron1,876
Os01g0275500.intron1,0
Os01g0275500.intron2,40
Os01g0275600.intron1,1823
Os01g0275600.intron2,1645
Os01g0275600.intron3,3815
Os01g0275600.intron4,0
Os01g0275600.intron5,0
Os01g0275600.intron6,144
Os01g0275600.intron7,3
Os01g0275600.intron8,180
Os01g0275600.intron9,1296
Os01g0275600.intron10,665
Os01g0275600.intron11,1017
Os01g0275600.intron12,34
Os01g0275600.intron13,350
Os01g0275600.intron14,196
Os01g0275600.intron15,58
Os01g0275600.intron16,544
Os01g0275600.intron17,0
Os01g0275600.intron18,226
Os01g0275600.intron19,0
Os01g0275600.intron20,376
Os01g0275600.intron21,432
Os01g0275600.intron22,8865
Os01g0275600.intron23,2826
Os01g0275600.intron24,1823
Os01g0275600.intron25,1645
Os01g0275600.intron26,3815
Os01g0275600.intron27,0
Os01g0275600.intron28,0
Os01g0275800.intron1,4755
Os01g0275800.intron2,5119
Os01g0275800.intron3,144
Os01g0275800.intron4,76
Os01g0275800.intron5,175
Os01g0275800.intron6,0
Os01g0275900.intron1,245
Os01g0275900.intron2,3585
Os01g0275900.intron3,2400
Os01g0275950.intron1,6413
Os01g0275950.intron2,10538
Os01g0275950.intron3,1554
Os01g0275950.intron4,2790
Os01g0276000.intron1,2650
Os01g0276000.intron2,35721
Os01g0276000.intron3,281226
Os01g0276000.intron4,6022
Os01g0276100.intron1,10153
Os01g0276100.intron2,1110603
Os01g0276100.intron3,18353
Os01g0276100.intron4,23532
Os01g0276100.intron5,77584
Os01g0276100.intron6,21703
Os01g0276100.intron7,53948
Os01g0276200.intron1,11931
Os01g0276200.intron2,2869
Os01g0276200.intron3,753
Os01g0276200.intron4,28756
Os01g0276200.intron5,30729
Os01g0276200.intron6,36443
Os01g0276200.intron7,1730
Os01g0276200.intron8,1280
Os01g0276200.intron9,962
Os01g0276300.intron1,0
Os01g0276500.intron1,64696
Os01g0276500.intron2,1252
Os01g0276500.intron3,3280
Os01g0276500.intron4,26191
Os01g0276500.intron5,64696
Os01g0276500.intron6,1252
Os01g0276500.intron7,3280
Os01g0276500.intron8,26191
Os01g0276600.intron1,4120
Os01g0276700.intron1,71903
Os01g0276700.intron2,4747039
Os01g0276700.intron3,71903
Os01g0276700.intron4,4747039
Os01g0276700.intron5,71903
Os01g0276700.intron6,71903
Os01g0276800.intron1,2077
Os01g0276800.intron2,1872
Os01g0276800.intron3,4286
Os01g0276800.intron4,8962
Os01g0276800.intron5,1007
Os01g0276800.intron6,35438
Os01g0276800.intron7,3068
Os01g0276800.intron8,8880
Os01g0276800.intron9,95592
Os01g0276800.intron10,21235
Os01g0276800.intron11,61031
Os01g0276800.intron12,3493
Os01g0276800.intron13,8224
Os01g0276800.intron14,4653
Os01g0276800.intron15,2704
Os01g0276800.intron16,3493
Os01g0276800.intron17,8224
Os01g0276800.intron18,4653
Os01g0276800.intron19,2704
Os01g0276800.intron20,35438
Os01g0276800.intron21,3068
Os01g0276800.intron22,8880
Os01g0276800.intron23,95592
Os01g0276800.intron24,21235
Os01g0276800.intron25,61031
Os01g0276800.intron26,3493
Os01g0276800.intron27,2077
Os01g0276800.intron28,1872
Os01g0276800.intron29,4286
Os01g0276800.intron30,8962
Os01g0276800.intron31,1007
Os01g0276800.intron32,35438
Os01g0276800.intron33,3068
Os01g0276800.intron34,2077
Os01g0276800.intron35,1872
Os01g0276800.intron36,4286
Os01g0276800.intron37,8962
Os01g0276800.intron38,1007
Os01g0276800.intron39,35438
Os01g0276900.intron1,140
Os01g0277500.intron1,17673
Os01g0277600.intron1,30774
Os01g0277600.intron2,13379
Os01g0277600.intron3,9373
Os01g0277600.intron4,7251
Os01g0277600.intron5,105985
Os01g0277600.intron6,2141
Os01g0277700.intron1,50430
Os01g0277700.intron2,23090
Os01g0278000.intron1,3810
Os01g0278050.intron1,0
Os01g0278200.intron1,5435
Os01g0278200.intron2,15528
Os01g0278600.intron1,12897
Os01g0278600.intron2,3197
Os01g0278600.intron3,32314
Os01g0278600.intron4,79736
Os01g0278600.intron5,4572
Os01g0278600.intron6,12343
Os01g0278600.intron7,2781
Os01g0278600.intron8,2805
Os01g0278600.intron9,4909
Os01g0278600.intron10,21894
Os01g0278600.intron11,12897
Os01g0278600.intron12,3197
Os01g0278600.intron13,32314
Os01g0278600.intron14,79736
Os01g0278600.intron15,4572
Os01g0278600.intron16,12343
Os01g0278600.intron17,2781
Os01g0278600.intron18,2805
Os01g0278600.intron19,4909
Os01g0278900.intron1,0
Os01g0278950.intron1,0
Os01g0278950.intron2,0
Os01g0278950.intron3,0
Os01g0278950.intron4,0
Os01g0278950.intron5,0
Os01g0278950.intron6,0
Os01g0278950.intron7,0
Os01g0278950.intron8,0
Os01g0278975.intron1,0
Os01g0278975.intron2,0
Os01g0278975.intron3,18
Os01g0278975.intron4,0
Os01g0279000.intron1,0
Os01g0279000.intron2,0
Os01g0279000.intron3,88
Os01g0279100.intron1,0
Os01g0279100.intron2,0
Os01g0279100.intron3,0
Os01g0279100.intron4,900
Os01g0279100.intron5,900
Os01g0279200.intron1,1386
Os01g0279200.intron2,239682
Os01g0279200.intron3,162046
Os01g0279200.intron4,9446
Os01g0279200.intron5,5625
Os01g0279200.intron6,1386
Os01g0279200.intron7,239682
Os01g0279200.intron8,162046
Os01g0279200.intron9,9446
Os01g0279200.intron10,5625
Os01g0279200.intron11,37239
Os01g0279200.intron12,8083
Os01g0279200.intron13,5729
Os01g0279200.intron14,6913
Os01g0279200.intron15,42425
Os01g0279200.intron16,4551
Os01g0279200.intron17,42425
Os01g0279200.intron18,4551
Os01g0279300.intron1,118830
Os01g0279400.intron1,84
Os01g0279400.intron2,772
Os01g0279400.intron3,0
Os01g0279400.intron4,0
Os01g0279400.intron5,0
Os01g0279400.intron6,0
Os01g0279400.intron7,146
Os01g0279400.intron8,396
Os01g0279400.intron9,0
Os01g0279400.intron10,0
Os01g0279400.intron11,0
Os01g0279400.intron12,0
Os01g0279400.intron13,0
Os01g0279400.intron14,0
Os01g0279400.intron15,0
Os01g0279400.intron16,14046
Os01g0279700.intron1,5641
Os01g0279700.intron2,662
Os01g0279700.intron3,8239
Os01g0279700.intron4,5307
Os01g0279700.intron5,2037
Os01g0279700.intron6,5413
Os01g0279700.intron7,3308
Os01g0279700.intron8,1512
Os01g0279700.intron9,1603
Os01g0279700.intron10,5641
Os01g0279700.intron11,662
Os01g0279700.intron12,8239
Os01g0279700.intron13,5307
Os01g0279700.intron14,2037
Os01g0279700.intron15,5413
Os01g0279700.intron16,3308
Os01g0279700.intron17,1512
Os01g0279700.intron18,1603
Os01g0279800.intron1,4913
Os01g0279800.intron2,116
Os01g0279800.intron3,0
Os01g0279800.intron4,497
Os01g0279800.intron5,6844
Os01g0279900.intron1,28347
Os01g0279900.intron2,30424
Os01g0279900.intron3,1660
Os01g0279900.intron4,82079
Os01g0279900.intron5,1315
Os01g0279900.intron6,6780
Os01g0279900.intron7,11544
Os01g0279900.intron8,2204
Os01g0280000.intron1,274955
Os01g0280000.intron2,54319
Os01g0280000.intron3,35178
Os01g0280000.intron4,274955
Os01g0280000.intron5,54319
Os01g0280200.intron1,0
Os01g0280400.intron1,2814
Os01g0280400.intron2,7110
Os01g0280500.intron1,42193
Os01g0280500.intron2,123013
Os01g0280500.intron3,497294
Os01g0280500.intron4,85931
Os01g0280500.intron5,108435
Os01g0281000.intron1,5911
Os01g0281000.intron2,10237
Os01g0281000.intron3,1284
Os01g0281000.intron4,31102
Os01g0281100.intron1,0
Os01g0281100.intron2,0
Os01g0281100.intron3,9681
Os01g0281100.intron4,17
Os01g0281100.intron5,12552
Os01g0281200.intron1,0
Os01g0281200.intron2,0
Os01g0281200.intron3,36
Os01g0281200.intron4,0
Os01g0281200.intron5,0
Os01g0281200.intron6,0
Os01g0281250.intron1,0
Os01g0281250.intron2,0
Os01g0281250.intron3,0
Os01g0281250.intron4,0
Os01g0281400.intron1,172113
Os01g0281400.intron2,185439
Os01g0281400.intron3,181143
Os01g0281600.intron1,3764
Os01g0282800.intron1,13793
Os01g0282800.intron2,25633
Os01g0282800.intron3,5503
Os01g0282866.intron1,0
Os01g0282866.intron2,0
Os01g0283000.intron1,0
Os01g0283000.intron2,4656
Os01g0283000.intron3,0
Os01g0283000.intron4,4656
Os01g0283100.intron1,168724
Os01g0283100.intron2,102898
Os01g0283100.intron3,12996
Os01g0283100.intron4,11469
Os01g0283100.intron5,168724
Os01g0283100.intron6,102898
Os01g0283100.intron7,12996
Os01g0283100.intron8,11469
Os01g0283500.intron1,422879
Os01g0283600.intron1,0
Os01g0283600.intron2,298
Os01g0283600.intron3,306
Os01g0283600.intron4,3
Os01g0283700.intron1,46787
Os01g0283700.intron2,5215
Os01g0283700.intron3,54091
Os01g0283700.intron4,3614
Os01g0284500.intron1,455
Os01g0284700.intron1,0
Os01g0284700.intron2,1911
Os01g0284700.intron3,8885
Os01g0284700.intron4,9087
Os01g0284700.intron5,7872
Os01g0284900.intron1,5862
Os01g0285300.intron1,516
Os01g0285300.intron2,0
Os01g0286000.intron1,1554
Os01g0286000.intron2,1061
Os01g0286000.intron3,182
Os01g0286000.intron4,1357
Os01g0286000.intron5,2207
Os01g0286000.intron6,0
Os01g0286000.intron7,8570
Os01g0286100.intron1,2685
Os01g0286100.intron2,1185
Os01g0286100.intron3,1517
Os01g0286100.intron4,5869
Os01g0286100.intron5,0
Os01g0286100.intron6,780
Os01g0286200.intron1,0
Os01g0286500.intron1,0
Os01g0286500.intron2,0
